title,artist,cover,year,id,hasSleeve
Zac Brown Band,Pass the Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre in Atlanta (Live),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource364.jpg,Romantic,americana-alt country,TRUE
Zac Brown Band,Pass the Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre in Atlanta (Live),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource149.jpg,Romantic,americana-alt country,TRUE
Zac Brown Band,Pass the Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre in Atlanta (Live),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource54.jpg,Sensual,americana-folk-alt country,TRUE
Zac Brown Band& Shawn Mullins,Pass the Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre in Atlanta (Live),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource360.jpg,Tender,americana-folk-alt country,TRUE
Billy Gibbons And The BFG's,Perfectamundo,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource826.jpeg,Fiery,classical piano-classical-classical piano-classical,TRUE
Tommy Guerrero,Perpetuum,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource198.jpg,Yearning,americana-folk-alt country,TRUE
BoomBox,Petaluma,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource346.jpg,Fiery,alt country-anti-folk-folk punk-singer-songwriter-americana-alt country-americana-indie rock,TRUE
Solex,Pick Up,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource69.jpg,Tender,classical piano-classical-classical-classical piano,TRUE
Whiskeytown,Pneumonia,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90029.jpeg,Sensual,free jazz-jazz-free jazz-jazz,TRUE
Les Dynamites,Pop Oud #2,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource361.jpg,Easygoing,alt country-americana-roots rock,TRUE
Brett Dennen,Por Favor,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource452.jpg,Serious,americana,TRUE
Robert Palmer,Pressure Drop,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource566.jpg,Fiery,alt country-anti-folk-folk punk-singer-songwriter-americana-alt country-americana-indie rock,TRUE
Gregory Isaacs,Private Beach Party,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource571.jpg,Fiery,americana-folk-alt country,TRUE
UB40,Promises And Lies,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource548.jpg,Yearning,alt country-americana-roots rock,TRUE
Dom Flemons,Prospect Hill,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource215.jpg,Sensual,americana-folk-alt country,TRUE
Eilen Jewell,Queen of the Minor Key,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource90.jpg,Fiery,alt country-americana-roots rock,TRUE
Ken Yates,Quiet Talkers,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource824.jpeg,Upbeat,alt country-americana-roots rock,TRUE
R.E.M.& Jacknife Lee,Radio Free Europe 2025,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource810.jpeg,Upbeat,americana,TRUE
Rufus & Chaka Khan& Chaka Khan,Rags To Rufus,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource253.jpg,Fiery,americana-alt country,TRUE
Rufus & Chaka Khan& Chaka Khan,Rags To Rufus,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource629.jpg,Sensual,free jazz-jazz-free jazz-jazz,TRUE
Railroad Earth& OurVinyl,Railroad Earth | OurVinyl Sessions,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9009.jpeg,Fiery,americana-alt country,TRUE
Bob Marley & The Wailers,Rastaman Vibration,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource197.jpg,Sensual,alt country-americana-bluegrass,TRUE
Nickel Creek,Reason's Why (The Very Best),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource397.jpg,Tender,art rock,TRUE
Hockey Dad,Rebuild Repeat,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource617.jpg,Fiery,americana,TRUE
Counting Crows,Recovering The Satellites,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource423.jpg,Tender,alt country-americana-singer-songwriter,TRUE
Counting Crows,Recovering The Satellites,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource369.jpg,Somber,americana,TRUE
Emapea,Reflection,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource593.jpg,Fiery,americana,TRUE
Maren Morris,Restoration: The Songs Of Elton John And Bernie Taupin,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90024.jpeg,Yearning,classical-classical piano-classical piano-classical-idm-ambient-shoegaze-downtempo,TRUE
Gillian Welch,Revival,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource665.jpg,Sensual,djent-progressive metal-progressive rock,TRUE
Gillian Welch,Revival,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource58.jpg,Peaceful,edm-dance,TRUE
Bibio,Ribbons,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource216.jpg,Sensual,idm-ambient,TRUE
Jerry Garcia,Ripple,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource393.jpg,Tender,french jazz-chanson-lounge,TRUE
Tom Robinson Band,Rising Free - The Very Best Of TRB,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource682.jpg,Sensual,alt country-americana-roots rock-country rock,TRUE
Tom Robinson Band,Rising Free - The Very Best Of TRB,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource481.jpg,Yearning,alt country-americana-roots rock-country rock,TRUE
Rosanne Cash,Rosanne Cash Super Hits,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource239.jpg,Fiery,classical piano-classical-classical-classical piano,TRUE
Ray Wylie Hubbard,Ruffian's Misfortune,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource206.jpg,Upbeat,americana-folk-alt country,TRUE
Art Lown,Sad About the Times,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource162.jpg,Serious,americana-folk-alt country,TRUE
Samuel Brooks,Safer,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90041.jpeg,Yearning,americana-bluegrass-alt country-folk-southern gothic,TRUE
Ike Reilly,Salesmen & Racists,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource251.jpg,Fiery,acid jazz-jazz funk,TRUE
Ike Reilly,Salesmen & Racists,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource77.jpg,Fiery,alt country-americana,TRUE
daste.,Same as It Ever Was,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource572.jpg,Fiery,americana-bluegrass-alt country-folk-southern gothic,TRUE
Brandy Clark& Brandi Carlile,Same Devil (feat. Brandi Carlile),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource295.jpg,Fiery,americana,TRUE
Mark Sandman,Sandbox: The Original Music Of Mark Sandman,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource243.jpg,Sensual,bluegrass-newgrass-americana-folk-alt country,TRUE
Mikey Pauker& Equanimous,Say Yes (Equanimous Remix),https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90025.jpeg,Sensual,americana,TRUE
Grayson Capps,Scarlett Roses,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource831.jpeg,Fiery,art rock,TRUE
Tift Merritt,See You On The Moon (Bonus Track Version),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource367.jpg,Stirring,classical piano-classical-classical piano-classical,TRUE
Brother Ali,Shadows On The Sun,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource507.jpg,Tender,americana,TRUE
Shawn Mendes,Shawn Mendes,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource553.jpg,Serious,classical piano-classical-minimalism-classical piano,TRUE
Cabinet,Silver Sun,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource598.jpg,Yearning,classical piano-classical-classical-classical piano,TRUE
Aaron Lee Tasjan,Silver Tears,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource825.jpeg,Upbeat,classical piano-classical-classical piano-classical,TRUE
Sir Victor Uwaifo,Sir Victor Uwaifo: Guitar Boy Superstar 1970-76,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource400.jpg,Fiery,alt country-americana-roots rock-country rock,TRUE
Miles Davis,Sketches Of Spain 50th Anniversary (Legacy Edition),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource6.jpg,Peaceful,bluegrass-newgrass-americana-folk-alt country,TRUE
Paul & The Tall Trees,So Long,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource256.jpg,Fiery,classical piano-classical-classical piano-classical,TRUE
John Martyn,Solid Air,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource329.jpg,Sensual,alt country-americana-roots rock-country rock,TRUE
Lusser,Something Appropriate,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource241.jpg,Sensual,bluegrass-newgrass-americana-folk-alt country,TRUE
Frank Turner,Songbook,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource561.jpg,Yearning,acid jazz-jazz funk,TRUE
Frank Turner,Songbook,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource201.jpg,Fiery,afro soul-afropop,TRUE
Frank Turner,Songbook,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource255.jpg,Cool,alt country-americana,TRUE
Frank Turner,Songbook,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource805.jpeg,Yearning,alt country-americana,TRUE
Frank Turner,Songbook,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource163.jpg,Fiery,alt country-americana-outlaw country,TRUE
Maroon 5,Songs About Jane: 10th Anniversary Edition,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource250.jpg,Fiery,bluegrass-newgrass-americana-folk-alt country,TRUE
Swamp Dogg& John Prine,Sorry You Couldn't Make It,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource394.jpg,Rowdy,classical piano-classical-classical-classical piano,TRUE
South Austin Jug Band,South Austin Jug Band,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource694.jpg,Sensual,americana-alt country,TRUE
Anders Osborne,Spacedust & Ocean Views,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource451.jpg,Rowdy,americana-folk-alt country,TRUE
Sarah Jarosz,Spotify Singles,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90031.jpeg,Gritty,americana,TRUE
Israel Vibration,Stamina,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource508.jpg,Yearning,idm-ambient,TRUE
Riley Downing,Start It Over,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource420.jpg,Peaceful,americana-bluegrass-alt country-folk-southern gothic,TRUE
Chris Stapleton,Starting Over,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource238.jpg,Romantic,americana,TRUE
José González,Stay Alive (From The Secret Life Of Walter Mitty),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource107.jpg,Fiery,alt country-americana-singer-songwriter,TRUE
Aaron Lee Tasjan,Stellar Evolution,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90045.jpeg,Upbeat,bluegrass-newgrass-americana-folk-alt country,TRUE
Graham Parker & The Rumour,Stick To Me,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90084.jpeg,Sensual,alt country-americana-roots rock-country rock,TRUE
Tift Merritt,Stitch of the World (Deluxe Edition),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource27.jpg,Fiery,classical piano-classical-classical piano-classical,TRUE
Woods,Strange to Explain,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource193.jpg,Fiery,classical piano-classical-classical piano-classical,TRUE
Loudon Wainwright III,Strange Weirdos: Music From And Inspired By The Film Knocked Up,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource376.jpg,Fiery,alt country-americana-outlaw country,TRUE
Bob Seger,Stranger In Town,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource155.jpg,Romantic,bluegrass-newgrass-americana-folk,TRUE
John Mellencamp,Strictly A One-Eyed Jack,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource42.jpg,Peaceful,alt country-americana-roots rock,TRUE
Toubab Krewe,Stylo,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource43.jpg,Sensual,americana-folk-americana-country-americana-alt country,TRUE
Chris Kasper,Sunlight In An Empty Room,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource530.jpg,Yearning,alt country-anti-folk-folk punk-singer-songwriter-americana-alt country-americana-indie rock,TRUE
Cracker,Sunrise In The Land Of Milk And Honey,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource301.jpg,Fiery,afro soul-afropop,TRUE
Cracker,Sunrise In The Land Of Milk And Honey,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90027.jpeg,Fiery,alt country-americana,TRUE
Reckless Kelly,Sunset Motel,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource71.jpg,Fiery,free jazz-jazz-free jazz-jazz,TRUE
Reckless Kelly,Sunset Motel,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource252.jpg,Fiery,french jazz-chanson-lounge,TRUE
Reckless Kelly,Sunset Motel,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource164.jpg,Yearning,gnawa,TRUE
Dr. Lonnie Smith& Iggy Pop,Sunshine Superman (Radio Edit),https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90026.jpeg,Sensual,americana,TRUE
Big Dipper,Supercluster: The Big Dipper Anthology,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90039.jpeg,Sensual,classical piano-classical-minimalism-classical piano,TRUE
MasterBTS Productions,Sweet Heart,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource573.jpg,Yearning,djent-progressive metal-progressive rock,TRUE
Perpetual Groove,Sweet Oblivious Antidote (Live),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource237.jpg,Stirring,classical piano-classical-classical-classical piano-opera-chamber music,TRUE
Taffetas,Taffetas,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90040.jpeg,Romantic,acid jazz-jazz funk,TRUE
Taffetas,Taffetas,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource3.jpg,Lively,alt country-americana,TRUE
Ondara,Tales Of America,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource211.jpg,Peaceful,idm-ambient,TRUE
Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource663.jpg,Fiery,americana,TRUE
Camper Van Beethoven,Telephone Free Landslide Victory,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90030.jpeg,Fiery,bluegrass-newgrass-americana-folk,TRUE
Sam Outlaw,Tenderheart,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource305.jpg,Stirring,country-classic country,TRUE
Tex Perkins& The Fat Rubber Band& Matt Walker,TEX PERKINS & THE FAT RUBBER BAND,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource94.jpg,Urgent,classical piano-classical-minimalism-classical piano,TRUE
Villagers,The Art Of Pretending To Swim,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource337.jpg,Sensual,edm-dance,TRUE
Chris Hazelton's Boogaloo 7,The Basement Beat,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90020.jpeg,Fiery,americana-bluegrass-alt country-folk-southern gothic,TRUE
Andy Shauf,The Bearer of Bad News,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource292.jpg,Fiery,americana-folk-americana-country-americana-alt country,TRUE
Radiohead,The Bends,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource579.jpg,Fiery,americana,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90023.jpeg,Romantic,americana-alt country,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource392.jpg,Fiery,americana-alt country,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource683.jpg,Fiery,americana-folk-alt country,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource641.jpg,Yearning,americana-folk-alt country,TRUE
John Hiatt& Rosanne Cash,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource545.jpg,Empowering,americana-folk-alt country,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90017.jpeg,Urgent,art rock,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource412.jpg,Peaceful,art rock,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource304.jpg,Serious,bluegrass-newgrass-americana-folk,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource632.jpg,Fiery,bluegrass-newgrass-americana-folk-alt country,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource802.jpeg,Empowering,classical piano-classical-classical piano-classical,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource87.jpg,Fiery,classical piano-classical-classical piano-classical,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource684.jpg,Fiery,classical piano-classical-classical-classical piano-opera-chamber music,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource474.jpg,Fiery,classical piano-classical-classical-classical piano-opera-chamber music,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource323.jpg,Fiery,classical piano-classical-classical-classical piano-opera-chamber music,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource634.jpg,Fiery,classical piano-classical-minimalism-classical piano,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource529.jpg,Fiery,classical-classical piano-classical piano-classical-idm-ambient-shoegaze-downtempo,TRUE
John Hiatt,The Best Of John Hiatt,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90044.jpeg,Sensual,country-classic country,TRUE
Norah Jones,The Bridge School Concerts 25th Anniversary Edition,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource236.jpg,Cool,classical piano-classical-classical piano-classical,TRUE
The Cars,The Cars,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource227.jpg,Sensual,afro soul-afropop,TRUE
The Cars,The Cars,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource547.jpg,Peaceful,alt country-americana,TRUE
JJ Grey & Mofro,The Choice Cuts,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource425.jpg,Gritty,americana,TRUE
Sean Rowe,The Darkness Dressed in Colored Lights,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource180.jpg,Fiery,americana,TRUE
Joan As Police Woman,The Deep Field,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource291.jpg,Fiery,alt country-americana-singer-songwriter,TRUE
The Devil Makes Three,The Devil Makes Three,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource678.jpg,Fiery,bluegrass-newgrass-americana-folk-alt country,TRUE
Drive-By Truckers,The Dirty South,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource677.jpg,Fiery,djent-progressive metal-progressive rock,TRUE
Menahan Street Band,The Exciting Sounds of Menahan Street Band,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource151.jpg,Romantic,americana-folk-americana-country-americana-alt country,TRUE
The Felice Brothers,The Felice Brothers,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource264.jpg,Peaceful,edm-dance,TRUE
The Feelies,The Good Earth,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource318.jpg,Urgent,alt country-americana-roots rock,TRUE
"Texas& John McElhone& Wu-Tang Clan& Robert F. ""Prince Rakeem"" Diggs",The Greatest Hits,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource426.jpg,Fiery,alt country-americana,TRUE
Tord Gustavsen Trio,The Ground,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource105.jpg,Somber,free jazz-jazz-free jazz-jazz,TRUE
The Head And The Heart,The Head and the Heart,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource249.jpg,Sensual,classical piano-classical-classical-classical piano-opera-chamber music,TRUE
James McMurtry,The Horses and the Hounds,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241100.jpeg,Urgent,acid jazz-jazz funk,TRUE
James McMurtry,The Horses and the Hounds,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241124.jpeg,Gritty,alt country-americana,TRUE
Rosanne Cash,The List,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource648.jpg,Fiery,classical piano-classical-classical-classical piano,TRUE
Lee Ann Womack,The Lonely& The Lonesome & The Gone,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource565.jpg,Yearning,americana-folk-alt country,TRUE
Max Romeo,The Max Romeo Catalog Chapter 1 - Verse 1-16,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource299.jpg,Tender,alt country-americana-bluegrass,TRUE
Ted Hawkins,The Next Hundred Years,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource620.jpg,Tender,alt country-americana-bluegrass,TRUE
The Olympians,The Olympians,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource389.jpg,Serious,alt country-americana-bluegrass,TRUE
Drive-By Truckers,The Perilous Night,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource391.jpg,Yearning,americana-alt country,TRUE
Jesse Dayton,The Revealer,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource114.jpg,Urgent,americana-alt country,TRUE
The Revivalists,The Revivalists,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource65.jpg,Fiery,alt country-americana-outlaw country-red dirt-texas country-roots rock,TRUE
Lyle Lovett,The Road To Ensenada,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource187.jpg,Stirring,americana,TRUE
Justin Townes Earle,The Saint Of Lost Causes,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource189.jpg,Yearning,americana,TRUE
Ed Sheeran& Yelawolf,The Slumdon Bridge,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource544.jpg,Peaceful,americana-folk-americana-country-americana-alt country,TRUE
Arc De Soleil,The Thief in Marrakesh Got Caught in Amsterdam Trying to Escape,https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99036.jpeg,Yearning,bluegrass-newgrass-americana-folk,TRUE
The Avett Brothers,The Third Gleam,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource35.jpg,Sensual,djent-progressive metal-progressive rock,TRUE
Traveling Wilburys,The Traveling Wilburys& Vol. 1,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource233.jpg,Fiery,afro soul-afropop,TRUE
Traveling Wilburys,The Traveling Wilburys& Vol. 1,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource528.jpg,Yearning,alt country-americana,TRUE
San Holo,The Trip EP,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource398.jpg,Fiery,americana-alt country,TRUE
Sarah Shook & the Disarmers,The Way She Looked at You / Devil May Care,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource154.jpg,Sensual,americana,TRUE
Cowboy Junkies,The Wilderness - The Nomad Series& Vol.4,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource696.jpg,Sensual,americana-bluegrass-alt country-folk-southern gothic,TRUE
BALTHVS,Third Vibration,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource618.jpg,Fiery,americana-bluegrass-alt country-folk-southern gothic,TRUE
Gregory Alan Isakov,This Empty Northern Hemisphere,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource518.jpg,Cool,french jazz-chanson-lounge,TRUE
Michigan Rattlers,Time to Move On,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource424.jpg,Yearning,alt country-americana-outlaw country,TRUE
Jeff Tweedy,Together At Last,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource543.jpg,Yearning,alt country-americana-singer-songwriter,TRUE
Eels,Tomorrow Morning (Deluxe),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource63.jpg,Serious,alt country-americana-roots rock,TRUE
Kathleen Edwards,Total Freedom,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource365.jpg,Fiery,bluegrass-newgrass-americana-folk,TRUE
Toussaint Morrison,Toussaint Morrison Is Not My Boyfriend,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource68.jpg,Sensual,classical piano-classical-classical-classical piano,TRUE
Jeremy Spencer,Treading Softly,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource532.jpg,Fiery,djent-progressive metal-progressive rock,TRUE
MC YOGI,Triumphant,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource272.jpg,Fiery,alt country-americana-singer-songwriter,TRUE
The Cat Empire,Two Shoes,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource676.jpg,Sensual,classical piano-classical-classical piano-classical,TRUE
UB40& Chrissie Hynde,UB40,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource693.jpg,Tender,alt country-anti-folk-folk punk-singer-songwriter-americana-alt country-americana-indie rock,TRUE
Uncle Tupelo,Uncle Tupelo 89/93: An Anthology,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource556.jpg,Fiery,french jazz-chanson-lounge,TRUE
Frank Turner,Undefeated,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource691.jpg,Fiery,alt country-americana-roots rock,TRUE
Sinéad O'Connor,Universal Mother,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource265.jpg,Fiery,americana-alt country,TRUE
Eric Clapton,Unplugged (Deluxe Edition),https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource320.jpg,Brooding,classical piano-classical-classical-classical piano,TRUE
Mondo Cozmo,Upside Down,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource560.jpg,Serious,americana,TRUE
Meshell Ndegeocello,Ventriloquism,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource616.jpg,Easygoing,americana,TRUE
Orions Belte,Villa Amorini,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource585.jpg,Sensual,afro soul-afropop,TRUE
Orions Belte,Villa Amorini,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource49.jpg,Fiery,alt country-americana,TRUE
John Cale,Vintage Violence,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource647.jpg,Fiery,classical piano-classical-classical piano-classical,TRUE
Tigerblood Jewel,Virginia Highway,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource86.jpg,Fiery,americana,TRUE
Phantogram,Voices,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource52.jpg,Yearning,americana,TRUE
BROS,Vol. 1,https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource362.jpg,Fiery,alt country-americana-outlaw country,TRUE
